poi_id,lat,lng,name,parking,access,capacity_osm
way/195862865,42.9025508,140.7460446,,surface,,
way/195862866,42.9010351,140.7465218,,surface,,
way/195862867,42.9008769,140.7564472,,surface,,
way/195862868,42.9007735,140.7459237,,surface,,
way/195862869,42.9009534,140.7553022,,surface,,
way/195862871,42.9016974,140.7589237,,surface,,
way/195862872,42.90017,140.7622647,,surface,,
way/195862873,42.9042567,140.754546,,surface,,
way/195865378,42.9029196,140.7516878,,surface,,
way/196968588,42.9055805,140.7497664,,surface,,
way/196968593,42.9081829,140.7495089,,surface,,
way/197136344,42.9061947,140.7556467,,,,
way/197136346,42.9046079,140.7570306,,,,
way/197498731,42.9051503,140.7611753,,surface,,
way/198707511,42.9014716,140.7611093,,,,
way/198903194,43.05684,141.3438596,ミニパーク100,,,
way/198905583,43.0786079,141.2880797,,multi-storey,,
way/199517626,43.0893042,141.2718598,,surface,,
way/199517760,43.0899038,141.2770011,,,,
way/199759697,43.0585841,141.3548713,タイムズ,surface,,6
way/201053153,43.0587484,141.3433045,三井のリパーク,surface,,17
way/201053958,43.0575989,141.3486241,三井のリパーク,surface,,14
way/201053959,43.0584949,141.3470889,三井のリパーク,surface,,17
way/201053991,43.0575539,141.3433248,三井のリパーク,surface,,9
way/201063386,43.0591263,141.3563877,カービスパーク 1・1,surface,customers,43
way/202357232,43.1016594,141.25934,,,,
way/202577804,43.166885,141.4108162,,surface,,
way/203980634,43.1680272,141.2762112,,surface,,
way/203999410,43.1542288,141.288662,,surface,,
way/203999411,43.152857,141.286816,,surface,,
way/204335711,43.1536112,141.3860885,,,,
way/204598032,43.1717455,141.3152177,,surface,,
way/204598035,43.1719207,141.3210879,,surface,,
way/204610935,43.1427235,141.25415,,surface,,
way/204610944,43.1427569,141.2596296,,surface,,
way/204610947,43.1459425,141.2594215,,,,
way/204796425,43.1379748,141.2863681,,surface,,
way/204828553,43.1400915,141.2785999,,surface,,
way/205236382,43.1707905,141.3178956,,surface,,
way/205236383,43.1698329,141.3196529,,surface,,
way/206416959,43.1288517,141.2559609,,surface,,
way/206544755,43.158116,141.3384357,,surface,,
way/206832110,43.1491808,141.2848934,,surface,,
way/207612827,43.1299394,141.364606,百合が原公園駐車場,,,
way/207612837,43.1298639,141.3684839,百合が原公園東駐車場,,,
way/207612840,43.1284447,141.3631535,,surface,,
way/207760747,43.1570136,141.3098806,,surface,,
way/207760748,43.1582736,141.3064356,,surface,,
way/207760749,43.1571749,141.3079901,,surface,,
way/207822732,43.0570406,141.3541439,タイムズ,surface,,15
way/207828958,43.0567964,141.3473649,,surface,,
way/207829610,43.0562526,141.3480834,,surface,,
way/207830518,43.0563444,141.3440997,タイムズ,surface,,32
way/207830525,43.0563411,141.3436334,タイムズ,surface,,22
way/207830770,43.0560251,141.344725,タイムズ,surface,,6
way/207832310,43.056653,141.3407493,三井のリパーク,surface,,20
way/207833022,43.0577953,141.3404714,,,,
way/207833023,43.0577324,141.3406612,,,,
way/208977633,43.0553854,141.344645,タイムズ,surface,,6
way/210541828,43.0648927,141.3589839,三井のリパーク,surface,,29
way/210541831,43.0646024,141.357806,三井のリパーク,surface,,13
way/217309417,43.1408377,141.2932164,,surface,,
way/217309418,43.1410535,141.293554,,surface,,
way/219725882,43.0631288,141.3692392,,multi-storey,,
way/219728957,43.0723677,141.3687283,,surface,customers,
way/219728972,43.0712087,141.3719004,,surface,customers,
way/223086104,43.0659926,141.3381477,,multi-storey,,
way/224243782,43.1985801,140.995677,タイムズ,surface,yes,
way/224290022,43.1992853,140.9981109,,surface,permissive,
way/224290023,43.1987872,140.9964703,,surface,permissive,
way/224315170,43.0680085,141.3352932,,multi-storey,private,
way/224315381,43.0687744,141.3327136,,surface,,
way/224341818,43.2000181,141.0003085,,surface,permissive,
way/224350304,43.1986985,140.9981523,,surface,permissive,
way/224360383,43.1979827,140.9972941,ほくほくパーキング,multi-storey,,
way/226669944,43.0829935,141.3475327,,surface,private,
way/226669946,43.0820995,141.3477673,,surface,private,
way/226669954,43.082549,141.3471707,,surface,private,
way/226669958,43.0826063,141.3474583,,surface,private,
way/229478813,43.0569726,141.3299562,三井のリパーク,surface,,15
way/231888825,43.0589451,141.330508,,,,
way/233462027,42.9512688,141.5115303,,surface,yes,
way/233462030,42.9520292,141.512093,,surface,,
way/241431228,42.9645915,141.1592467,,,,
way/247022771,43.0554372,141.2959298,本郷新記念札幌彫刻美術館駐車場,,,
way/247585734,43.0513405,141.3561871,南8西2 パーキング,surface,private,
way/256436663,42.9664037,141.1666249,ホテル山水,,customers,
way/256802369,43.0618654,141.3391619,大通高校駐車場,surface,permissive,20
way/260596639,43.0493099,141.3242144,かねひろ亭駐車場,surface,customers,10
way/261438180,43.0835886,141.3027108,,surface,,
way/263928563,43.0633009,141.3448664,,surface,yes,
way/263954231,43.0556799,141.3071058,北一条駐車場,surface,customers,
way/263954233,43.0536975,141.3111704,,,,
way/264399712,43.1043158,141.3699455,,,customers,
way/264399713,43.1043359,141.3702981,,,customers,
way/271908979,43.0525502,141.3559452,タイムズ すすきの７・２,carports,customers,11
way/271908993,43.0523698,141.3529049,井上パーキング,surface,customers,
way/271909053,43.0528335,141.3565059,三井のリパーク,surface,yes,32
way/271909056,43.0541048,141.3583953,,,,
way/271909057,43.0530988,141.3549029,タイムズ,surface,,147
way/271912307,43.0502223,141.3528852,,street_side,yes,
way/271912329,43.0494888,141.3526023,,multi-storey,customers,
way/271912355,43.0502799,141.3508952,あるぱかぱーきんぐ,surface,customers,
way/271912356,43.0504618,141.3523083,,,,
way/271914082,43.050404,141.3533221,,multi-storey,,
way/275654465,43.0977831,141.2755999,,,customers,
way/277481376,43.0544499,141.3517302,三井のリパーク,surface,,13
way/286436860,43.0620824,141.3311324,,multi-storey,private,
way/286436873,43.0622002,141.3311311,,multi-storey,private,
way/286436874,43.0620497,141.3314236,,multi-storey,private,
way/286692110,43.063097,141.3277187,Times,multi-storey,,
way/286693484,43.0598426,141.3385265,,multi-storey,,
way/288211645,42.9664964,141.3396567,,,,
way/288211646,42.9683285,141.3399713,,,,
way/288860296,43.0292331,141.4346715,,multi-storey,customers,
way/288861149,43.0128121,141.432815,,surface,customers,700
way/288861154,43.0279853,141.4087784,,surface,customers,
way/288861156,43.02704,141.4091098,,surface,customers,
way/288862931,43.0217707,141.433872,,surface,customers,
way/290516130,43.0314039,141.346719,特約車専用駐車場,surface,customers,
way/293531324,43.0729483,141.3382408,,surface,private,1
way/293531554,43.0787708,141.340846,車いす使用者用駐車スペース,surface,private,2
way/293553240,43.732139,141.3362057,雄冬駐車場,,,
way/293553247,43.8183686,141.4242042,,,,
way/293553248,43.8168722,141.4200607,歩古丹パーキング,,,
way/293553249,43.8226724,141.4385522,,,,
way/293553250,43.8276151,141.4720432,大別苅防災ステーション,,,
way/294184473,43.0803252,141.3394766,,surface,permissive,30
way/294185884,43.0802352,141.3395182,,surface,permissive,20
way/294195417,43.0761633,141.3454919,第1外来駐車場,surface,customers,
way/295648593,43.1890418,140.789215,,surface,,
way/295648594,43.1849153,140.7892376,,surface,,
way/296704397,43.0718921,141.4976128,,surface,customers,15
way/296780069,43.0708228,141.3463792,,surface,,
way/296780070,43.0707305,141.3465437,,surface,,
way/298281767,43.0817571,141.2889631,,surface,,
way/298281769,43.0811408,141.2887075,,surface,,
way/299398632,43.0740857,141.5113591,,surface,private,
way/299398633,43.074404,141.5121138,,surface,private,
way/299398660,43.0751686,141.5116393,,surface,private,
way/299400056,43.0737352,141.5086384,,surface,,
way/299446729,43.0744476,141.5153745,,surface,customers,
way/299446740,43.0752192,141.5161214,,surface,private,
way/299446913,43.0719019,141.5061316,,surface,private,
way/299451084,43.077987,141.5114927,,surface,,
way/300013359,43.0696723,141.3441721,,surface,customers,
way/300013361,43.0698669,141.3442922,,street_side,,
way/300013557,43.0700529,141.3438728,,street_side,,
way/300017669,43.0701406,141.3403412,,surface,,6
way/301205861,43.0699309,141.341863,,,,
way/301205985,43.0731414,141.3418286,,,,
way/303284655,43.072337,141.3468633,,surface,,
way/303444026,43.0840169,141.338464,,surface,private,11
way/303444218,43.0825886,141.3384197,,surface,private,14
way/303444574,43.0817563,141.341386,,surface,,
way/303444990,43.0786743,141.3444414,,surface,,
way/303445527,43.0789714,141.343949,,surface,,
way/308712905,42.9997373,141.3425374,,surface,,
way/309521994,43.0709315,141.3468707,,surface,,
way/309523045,43.0709354,141.3470267,,surface,,1
way/309525721,43.0727045,141.3413328,理学部7号館車いす使用者用駐車場,,,１
way/309525782,43.0732347,141.3413739,"理学部3,4号館車いす使用者用駐車場",,,1
way/309525791,43.0718708,141.343182,,,no,2
way/309525805,43.0729903,141.340895,,,,2
way/309526236,43.0725875,141.3429916,,surface,permit,2
way/309928201,43.0772193,141.3023767,,multi-storey,,
way/311861438,43.1786872,141.3002361,,surface,destination,
way/312876835,43.0791023,141.2881519,,surface,,
way/312878023,43.0551016,141.2512704,,surface,private,
way/314942173,43.0740309,141.3002517,,surface,,
way/314942176,43.07647,141.3021771,,surface,,
way/314942177,43.0761994,141.3021396,,surface,,
way/314942179,43.0764023,141.301067,,surface,private,
way/314942180,43.0749514,141.3012385,,surface,,
way/314942181,43.0763082,141.3012337,,surface,permissive,
way/314942182,43.0748021,141.3011197,,surface,,
way/314942183,43.0736302,141.2992459,,surface,,
way/314942185,43.0755206,141.2989503,,surface,,
way/314942186,43.0735054,141.2993894,,surface,,
way/314942187,43.0750869,141.3027411,タイムズ,surface,,12
way/314942188,43.0775186,141.3026379,,surface,,
way/314942189,43.0775043,141.3039737,,surface,,
way/316775196,43.0774641,141.3411623,,surface,private,1
way/316775362,43.0759851,141.3408541,,surface,,1
way/318062008,43.0707282,141.3409618,,surface,,2
way/326859953,43.0583246,141.509064,,,,
way/326886239,43.0437468,141.5352031,,,,
way/327011402,43.0728271,141.4981688,,,,
way/327028708,43.0577459,141.4857435,,,,
way/327516281,43.0654622,141.4886732,,,,
way/327516294,43.0664666,141.4897049,,surface,customers,
way/327516295,43.066174,141.4901504,,,,
way/327522418,42.9393648,141.3420913,第1駐車場,surface,customers,
way/327522420,42.9376659,141.3402536,第2駐車場,surface,customers,
way/327525997,43.0754998,141.4928369,,,,
way/327525998,43.074867,141.4942294,,,,
way/327551311,43.0474593,141.4805791,,surface,customers,
way/327551334,43.0477843,141.4785321,,multi-storey,,
way/327551369,43.0405407,141.4743969,,,,
way/327551372,43.0365467,141.4734346,,,,
way/328086930,43.0606478,141.4848568,,,,
way/330327373,43.0678106,141.3268748,,multi-storey,private,
way/331324625,43.055729,141.320962,Times,surface,,19
way/331325958,43.0566609,141.3248922,,,,
way/331328036,43.055295,141.3268413,パークネット札幌南２西２０第,surface,,12
way/331944264,43.054881,141.3165949,,multi-storey,,
way/339079982,43.1001722,141.5462973,,,,
way/339479136,43.0582392,141.3227948,パークネット,surface,,14
way/339696300,43.056272,141.3170119,,,,
way/339699458,43.0593165,141.3252521,Times,surface,,28
way/341076806,43.0628174,141.3234896,,surface,,
way/341164660,43.1451803,141.1328434,スノークルーズオーンズ駐車場,,,
way/341928385,43.0785958,141.3533896,,surface,,
way/341928388,43.0767041,141.355435,タイムズ,surface,,27
way/341928389,43.0887288,141.3498065,,surface,customers,
way/341928390,43.0876772,141.349781,タイムズ,surface,,30
way/341928392,43.069604,141.3501584,,,,
way/341928583,43.0661958,141.3571445,,multi-storey,,
way/342412937,43.0653922,141.3184644,,surface,,
way/342422672,43.08476,141.2050578,,,,
way/342711208,43.0757833,141.5115164,,surface,private,1
way/344190956,43.0449143,141.5423361,,,,
way/344396843,43.058147,141.339044,,surface,,9
way/344396844,43.0576239,141.3391748,Times,surface,,8
way/344396845,43.057581,141.3404924,Times,surface,,7
way/344396847,43.054964,141.3387665,タイムズ,surface,,13
way/344396848,43.0575053,141.3359815,Times,surface,,15
way/344396849,43.0585843,141.332616,Times,surface,,44
way/344398018,43.0548239,141.3246554,タイムズ,surface,,13
way/344398020,43.0546005,141.3217833,タイムズ,surface,,29
way/344398804,43.0617963,141.3206021,Times,surface,,7
way/344398805,43.0615021,141.324672,タイムズ北3西20,surface,,7
way/344408598,43.0568795,141.3358224,三井のリパーク,surface,,3
way/344408600,43.0569088,141.3356343,三井のリパーク,surface,,12
way/344408601,43.0568221,141.3339689,三井のリパーク,surface,,18
way/344408602,43.0566546,141.3296969,三井のリパーク,surface,,11
way/344408603,43.0567087,141.3256131,三井のリパーク,surface,,6
way/344408604,43.0557881,141.3214167,,,,
way/344408605,43.0559267,141.3224498,三井のリパーク,surface,,9
way/344411833,43.0585304,141.3289052,三井のリパーク,surface,,13
way/344411834,43.0587147,141.3231351,三井のリパーク,surface,,17
way/344686696,43.0688066,141.5009536,,surface,,
way/344687469,43.0678014,141.5016804,,,,
way/344921851,43.0751374,141.5138043,,surface,,
way/344921852,43.0743293,141.5099627,,surface,private,
way/344951847,43.071726,141.5099707,,surface,no,
way/344951851,43.0715803,141.5101555,,surface,no,
way/344951858,43.0755374,141.5118683,,surface,private,
way/345019937,43.0041042,141.4607813,,surface,,
way/346108300,43.076699,141.3648452,,,,
way/346108301,43.0744032,141.3608962,,surface,customers,
way/346108303,43.0734363,141.3639121,,,,
way/346108307,43.0772943,141.3650759,,,private,
way/346108309,43.0739736,141.3584954,,,,
way/346108310,43.0735389,141.3610508,,,customers,
way/346108312,43.0761682,141.3649837,,,private,
way/346108313,43.0733569,141.3602125,,,customers,
way/346108374,43.0721747,141.3574722,,,,
way/346583967,43.0537922,141.3333324,,,,
way/346583969,43.038088,141.34362,,,customers,
way/346583970,43.040026,141.3441816,,,,
way/346583972,43.0437921,141.3434724,,surface,customers,
way/346583973,43.029582,141.3432135,,,,
way/346583974,43.049941,141.3384236,,surface,,
way/346583975,43.0505174,141.339292,,,,
way/346583977,43.0457643,141.3443618,あけぼのアート＆コミュニティセンター パーキング,surface,customers,
way/346583979,43.0655792,141.335593,,,private,
way/346583981,43.0490115,141.3493989,,,customers,
way/346583983,43.0501069,141.3384879,,surface,,
way/346584064,43.0326448,141.3496422,,surface,customers,
way/349492671,43.0583147,141.3100022,,,,
way/352070816,43.0506123,141.3049398,円山公園第1駐車場,multi-storey,,
way/352271917,43.0479407,141.3525592,カービスパーク 南9西5,surface,customers,7
way/352294253,43.0534064,141.347719,タイムズ南５西７,surface,,7
way/352327529,43.0506888,141.3453248,,surface,,
way/352327580,43.0497583,141.3441668,,surface,private,
way/352330029,43.0421341,141.3527644,,,,
way/352330036,43.0429583,141.3514088,,surface,,
way/352333311,43.0493088,141.3430929,Dパーキング 南八条西10丁目第1,surface,customers,
way/352426353,43.0527463,141.3161305,,,,
way/352426354,43.0527677,141.3156178,,,,
way/352427109,43.0542848,141.3042265,,,,
way/352428866,43.0544691,141.3157309,,,,
way/352428867,43.0546937,141.3154475,,,,
way/352428868,43.0549014,141.3150289,,,,
way/352428869,43.0550095,141.3152106,,,,
way/352430138,43.041597,141.3501996,,surface,private,
way/352430180,43.0480611,141.3479805,,surface,customers,
way/352430222,43.0479865,141.3467351,,surface,customers,
way/352442632,43.0460941,141.3465665,スカイパーク 南10条西8丁目,surface,customers,
way/352446276,43.0439024,141.34759,タイムズ 南１２西８,,,17
way/352462971,43.0706818,141.5318629,,surface,,
way/352462972,43.0705136,141.5327414,,surface,,
way/352462974,43.0703005,141.5375118,,surface,,
way/352462988,43.069744,141.5417659,,surface,,
way/352462999,43.0699709,141.5426611,,surface,,
way/352463013,43.0731808,141.5440672,,surface,,
way/352468786,43.0654839,141.5327578,,surface,,
way/352468793,43.021653,141.5237344,,surface,,
way/352470682,43.0733692,141.5061804,,surface,permissive,
way/352470692,43.0737894,141.4961485,,multi-storey,,
way/352784616,43.0612608,141.4773406,どんぐり第一駐車場,surface,,
way/352784625,43.0517954,141.485242,,,,
way/352784626,43.0523133,141.4858623,,surface,customers,
way/352827720,43.1400041,141.3420474,,,customers,
way/352834698,43.148288,141.3330409,,,,
way/352910692,43.0538306,141.4847017,,surface,customers,
way/352917310,43.0480927,141.4808962,,surface,customers,
way/355651734,43.061651,141.3107969,Times,surface,,19
way/356878244,43.0655576,141.3137394,,surface,,
way/361024949,43.0696321,141.5977099,,,,
way/363838595,43.0097507,141.468235,,,,
way/363838693,43.006656,141.4698778,,,,
way/363852939,42.9753675,141.5626797,コープさっぽろエルフィン店駐車場,,,
way/363852940,42.9761616,141.562586,東光ストア駐車場,,,
way/363854012,42.9791064,141.5659581,芸術文化ホール駐車場,,,
way/363854014,42.9869834,141.5623969,,,,
way/365652438,43.0699183,141.5012919,,surface,,
way/365652439,43.0698157,141.4999651,,surface,,
way/366427872,43.7707332,141.5105326,,surface,yes,
way/370171796,43.0910144,141.2948018,,surface,private,
